Fx,Fy,Fz,Mx,My,Mz
-3.859923379,3.859923379,42.97479776,3.257170122,-3.257170122,0.682135193
-10.83521612,10.83521612,43.99687273,-2.858493139,2.858493139,0.479092448
-8.108342281,8.108342281,44.76294577,-2.993495754,2.993495754,-1.397394239
-1.657824335,1.657824335,45.0775392,-1.359401989,1.359401989,1.313414876
-7.198228282,7.198228282,44.74173448,-3.68453719,3.68453719,-0.476449573
-5.631173668,5.631173668,44.9864266,-1.641395262,1.641395262,0.087715286
-4.670443351,4.670443351,45.31045657,-2.535546464,2.535546464,-1.855615166
-0.455281821,0.455281821,45.73585312,-3.470048486,3.470048486,-0.083279613
-0.11625309,0.11625309,45.52940807,-3.719046484,3.719046484,3.338530686
-0.558079479,0.558079479,45.34674942,-2.543375143,2.543375143,-5.286099345
-1.218327603,1.218327603,45.54123657,-2.673090193,2.673090193,3.341201055
-1.258073488,1.258073488,45.82756601,-1.98148501,1.98148501,0.452110268
-9.821776183,9.821776183,43.72876824,-5.047936163,5.047936163,-1.909585982
0.152646719,-0.152646719,45.81357724,-2.07907024,2.07907024,0.165984838
-0.547550112,0.547550112,45.50792639,-1.977724996,1.977724996,-1.733485432
-2.226620069,2.226620069,44.79312162,-1.209498497,1.209498497,1.308732581
-1.344938252,1.344938252,44.09662758,-2.488237098,2.488237098,17.46033002
-4.012717848,4.012717848,45.50952156,-2.255313303,2.255313303,-0.784430598
-1.710655203,1.710655203,44.80779034,-0.775184645,0.775184645,3.716737821
-6.267659939,6.267659939,44.75598886,-2.066289305,2.066289305,1.825460496
-0.024862535,0.024862535,45.72852238,-2.369834211,2.369834211,0.144791305
8.813439359,-8.813439359,43.44618219,1.22110973,-1.22110973,1.669052158
-0.819885022,0.819885022,44.69368895,-2.164454763,2.164454763,13.85989419
1.06461937,-1.06461937,44.64195219,-5.941094812,5.941094812,1.687868832
-8.151869502,8.151869502,44.71649025,-2.594831463,2.594831463,-0.192674409
-8.148718836,8.148718836,44.24848146,-5.037657926,5.037657926,-2.453004472
1.581023538,-1.581023538,45.4188158,-1.77655103,1.77655103,-0.810470158
-1.509970277,1.509970277,44.36571352,-2.194983769,2.194983769,15.80961236
3.1298386,-3.1298386,45.3040793,-2.893945224,2.893945224,-0.601588007
3.878915694,-3.878915694,45.30379867,-2.406636243,2.406636243,0.446292355
-12.78088217,12.78088217,42.09737453,-6.390079728,6.390079728,-2.764634836
-1.447215189,1.447215189,45.24890524,-2.364372933,2.364372933,1.555363785
-1.359617981,1.359617981,45.57546925,-2.750787387,2.750787387,-0.262032552
-10.17937448,10.17937448,43.49638139,0.654308167,-0.654308167,-1.08580094
12.00845693,-12.00845693,43.05730422,-3.145549638,3.145549638,0.294548956
-10.76531651,10.76531651,43.26714816,-5.647955978,5.647955978,-2.614412647
-4.427622242,4.427622242,45.2910674,-2.997761384,2.997761384,0.212902843
2.791278898,-2.791278898,45.29586284,-2.094378214,2.094378214,-0.124643928
-4.444038972,4.444038972,45.31444254,-3.175494554,3.175494554,-0.25873016
-7.685019987,7.685019987,44.58613666,-4.412478525,4.412478525,-2.526789772
-1.512132706,1.512132706,44.45742116,-2.178154555,2.178154555,15.29399862
3.72081829,-3.72081829,45.14125562,-1.895892556,1.895892556,0.158632364
-1.275056672,1.275056672,45.23747496,-2.3356164,2.3356164,-8.690618535
-15.51370789,15.51370789,41.8789881,-3.484737319,3.484737319,0.033832237
-2.757598235,2.757598235,44.64104207,-0.248386506,0.248386506,3.438484539
-0.350761887,0.350761887,45.65439643,-2.069033815,2.069033815,0.190962904
-1.10797088,1.10797088,45.55019488,-3.708685542,3.708685542,0.054308178
5.01119094,-5.01119094,45.07928176,-2.453267131,2.453267131,-0.801408727
-0.904031886,0.904031886,45.568796,-1.872193821,1.872193821,1.818941342
0.587872588,-0.587872588,45.64661734,-2.777234108,2.777234108,0.755925217
-0.467625361,0.467625361,45.53014534,-2.893264033,2.893264033,1.360522903
8.313576889,-8.313576889,44.19953679,-1.571689581,1.571689581,-1.569920351
-1.300853378,1.300853378,44.34110662,-7.60992415,7.60992415,-0.286259097
-0.77967726,0.77967726,43.07383258,-11.05196648,11.05196648,-0.254662107
-0.900390897,0.900390897,44.79395556,-2.661628299,2.661628299,13.62793296
-3.810890698,3.810890698,45.36803185,-4.112935402,4.112935402,0.174869454
-0.357543916,0.357543916,45.65800886,-1.385904202,1.385904202,0.085087626
-0.692592968,0.692592968,45.38595929,-3.456137455,3.456137455,-0.34987592
10.18163346,-10.18163346,43.67912913,-4.132353505,4.132353505,1.803402806
-1.211539658,1.211539658,45.06086255,-2.564420269,2.564420269,-9.704963912
-11.87751951,11.87751951,43.4855248,-3.030891887,3.030891887,0.059146957
-0.409654788,0.409654788,45.56038571,-2.478741196,2.478741196,0.220855205
8.152531264,-8.152531264,44.43179509,-3.495551149,3.495551149,1.186044752
-2.235796367,2.235796367,44.30766301,-2.16326319,2.16326319,-15.76145891
-1.095564121,1.095564121,45.20352099,-1.286515436,1.286515436,0.474253183
11.39870909,-11.39870909,42.92397821,-5.992646002,5.992646002,0.639592809
5.515036174,-5.515036174,44.98069623,-1.672181621,1.672181621,0.16711124
-6.071581205,6.071581205,44.98213909,-3.408903883,3.408903883,-2.12820414
3.497860602,-3.497860602,45.420275,-1.864428597,1.864428597,0.354786353
-8.851733386,8.851733386,44.56704037,-4.012786287,4.012786287,0.793191166
-8.856762292,8.856762292,44.00636948,-0.881604022,0.881604022,0.1758221
-1.24270823,1.24270823,45.35499433,-2.244402664,2.244402664,-7.340034334
-6.207805727,6.207805727,44.79530137,-4.127141346,4.127141346,-1.711411073
-1.324893167,1.324893167,45.04874013,-2.574221485,2.574221485,10.96103277
14.8232175,-14.8232175,41.76957849,-2.346542448,2.346542448,0.753233352
-11.07487154,11.07487154,43.70050301,-1.805019345,1.805019345,-0.903695356
-0.094670437,0.094670437,45.7318407,-2.372546441,2.372546441,-0.438238291
-2.207972396,2.207972396,44.78701503,-0.60923953,0.60923953,1.278836743
-3.214569052,3.214569052,43.35958985,-1.907934793,1.907934793,-19.14449949
-0.694481375,0.694481375,45.85468379,-1.974598343,1.974598343,-0.005304338
3.425686962,-3.425686962,45.33287725,-2.630860472,2.630860472,0.273450771
-2.247740181,2.247740181,45.55993736,-1.573262654,1.573262654,-0.034564192
-12.62494732,12.62494732,42.20144948,-6.46296732,6.46296732,-2.370402129
0.893921277,-0.893921277,45.7046423,-2.344636384,2.344636384,0.675939989
-3.019591829,3.019591829,43.89943703,-1.812380939,1.812380939,-16.87741998
-3.63881072,3.63881072,45.2421551,-2.965132084,2.965132084,2.177897754
-0.544130109,0.544130109,45.44293422,-4.712761266,4.712761266,1.892654796
-4.407758422,4.407758422,45.31865663,-4.61481909,4.61481909,0.291051291
3.476045878,-3.476045878,45.42923911,-2.539300013,2.539300013,0.340854196
6.113689724,-6.113689724,44.99602834,-3.428003047,3.428003047,-0.276218214
0.216885538,-0.216885538,45.51345259,-2.511608715,2.511608715,-3.548030948
-0.453136037,0.453136037,45.60454521,-3.697023742,3.697023742,-0.118187961
-11.39137187,11.39137187,43.5612521,-3.749350453,3.749350453,0.593195236
-0.948649498,0.948649498,45.70517088,-2.654462055,2.654462055,-0.176058875
-9.422239094,9.422239094,44.40680391,-2.441807071,2.441807071,-0.357598263
-6.420793485,6.420793485,44.60731672,-1.731517011,1.731517011,2.811853943
-5.914686822,5.914686822,45.15807565,-1.999563674,1.999563674,-0.700421721
-10.10299851,10.10299851,43.44510064,-5.265219408,5.265219408,-3.862126885
-0.698410766,0.698410766,44.81867498,-2.05788742,2.05788742,-13.07098327
-8.351105148,8.351105148,44.39618505,-3.064017274,3.064017274,-1.37839284
5.137504094,-5.137504094,45.1286585,-3.325075418,3.325075418,1.566094661
11.53471944,-11.53471944,43.52697386,-2.51741522,2.51741522,0.006405022
6.554453797,-6.554453797,44.81057262,-2.386875747,2.386875747,-0.175044904
7.308416349,-7.308416349,44.52137921,-3.655537127,3.655537127,-0.028344417
0.26510095,-0.26510095,45.4805758,-1.493230325,1.493230325,0.02458129
-0.395051745,0.395051745,45.63203986,-3.498313785,3.498313785,1.96828336
-11.7960979,11.7960979,43.41125042,-3.898703772,3.898703772,1.692008523
-0.349936643,0.349936643,45.67310345,-2.43571595,2.43571595,0.311386575
-0.359624816,0.359624816,45.64565161,-1.324218065,1.324218065,0.114761047
-2.023034705,2.023034705,44.74068342,-0.773451525,0.773451525,2.205188769
5.367838446,-5.367838446,44.92557632,-2.788859057,2.788859057,-1.655115115
1.031056524,-1.031056524,45.57986019,-2.918171445,2.918171445,-0.191222187
-13.23701308,13.23701308,43.11382753,-4.235591526,4.235591526,0.653195181
-2.992202851,2.992202851,44.22019548,-0.143711919,0.143711919,1.756898373
-2.784046642,2.784046642,43.11221829,-1.415968163,1.415968163,-19.73430182
-10.34983112,10.34983112,43.17866241,-5.43016154,5.43016154,-4.146809118
8.115628231,-8.115628231,44.42919731,-3.178338913,3.178338913,1.074129059
-0.782578567,0.782578567,45.62569779,-2.604576375,2.604576375,-1.343887951
-1.71067522,1.71067522,43.28381016,-10.2806384,10.2806384,2.695867211
-3.558322509,3.558322509,45.26855366,-3.018057407,3.018057407,0.836438669
-0.418461004,0.418461004,45.52643633,-3.064133664,3.064133664,-0.467372399
-0.624506343,0.624506343,45.67092512,-2.735156111,2.735156111,0.408559541
-5.537514679,5.537514679,45.17398002,-3.051079736,3.051079736,-0.919243073
-2.298375221,2.298375221,45.44778705,-2.272782364,2.272782364,-0.595919835
-0.749049581,0.749049581,45.47522166,-4.713438512,4.713438512,1.132733798
-0.358146671,0.358146671,45.66980666,-2.032863731,2.032863731,0.199349626
-0.758474212,0.758474212,44.72587853,-2.253948295,2.253948295,13.31461311
-1.682743273,1.682743273,44.5129751,-2.601184388,2.601184388,14.68062911
-4.403175324,4.403175324,45.3154734,-1.287298816,1.287298816,-0.683249696
5.054308507,-5.054308507,45.14413938,-3.332215124,3.332215124,-0.396704449
-9.150407218,9.150407218,44.14221322,-0.6621131,0.6621131,0.051094439
-0.357275319,0.357275319,45.67888402,-2.44130852,2.44130852,0.320905219
-1.023071809,1.023071809,45.24840506,-2.49954974,2.49954974,8.371098664
-0.883367254,0.883367254,45.41750056,-2.480033111,2.480033111,-5.762869292
-0.766517785,0.766517785,45.41049289,-4.435482713,4.435482713,0.888179667
1.53214867,-1.53214867,45.70361583,-1.715328253,1.715328253,0.354222656
13.54608478,-13.54608478,42.31478584,-2.745019769,2.745019769,0.337470279
10.33246014,-10.33246014,43.82671835,-2.458604959,2.458604959,-0.259772268
-0.3412548,0.3412548,45.63901589,-1.835644865,1.835644865,0.174340222
-1.12442397,1.12442397,45.56378726,-2.474990938,2.474990938,-4.136155318
7.049844824,-7.049844824,44.49790783,-1.360384495,1.360384495,-0.79863899
-0.637157918,0.637157918,45.74073828,-2.524376108,2.524376108,0.371013195
-1.473236882,1.473236882,43.82530819,-2.292101404,2.292101404,-17.31905706
-7.013446721,7.013446721,44.39851159,-0.737827864,0.737827864,2.759715864
-0.492093378,0.492093378,45.68080524,-3.169831912,3.169831912,-0.169864152
-9.565986345,9.565986345,44.30581016,-3.490874098,3.490874098,-0.272712217
-2.464518474,2.464518474,42.95993907,-2.015593286,2.015593286,-20.65718784
-0.032847705,0.032847705,45.60147464,-1.332608885,1.332608885,0.088735826
-0.253745845,0.253745845,45.47073713,-2.985403556,2.985403556,1.400933846
-0.735521289,0.735521289,45.47478149,-2.660417157,2.660417157,2.3724084
-6.434616889,6.434616889,44.88581676,-2.346500148,2.346500148,-0.458886066
-0.752070278,0.752070278,45.06867272,-2.31558053,2.31558053,11.32321633
1.118818288,-1.118818288,45.53846562,-2.204518191,2.204518191,0.903320634
-0.119793755,0.119793755,45.10209749,-5.851163924,5.851163924,2.061283943
-0.635569399,0.635569399,45.66154941,-2.862315047,2.862315047,1.297868265
-0.79851857,0.79851857,44.82252075,-2.448238914,2.448238914,13.4402239
0.444162687,-0.444162687,44.33892779,-8.462123817,8.462123817,3.007505613
-2.901530241,2.901530241,45.45685315,-1.782027262,1.782027262,-0.161363203
10.6199468,-10.6199468,43.93578521,-2.360725668,2.360725668,-0.991519032
-0.883806048,0.883806048,45.47120433,-2.490968436,2.490968436,4.408872374
10.99309907,-10.99309907,43.93227596,-2.546050583,2.546050583,-1.955303465
-0.995724878,0.995724878,45.12540151,-2.519515024,2.519515024,-8.37151413
-2.54114486,2.54114486,45.65658698,-1.708969809,1.708969809,-0.309258176
-1.011269665,1.011269665,44.7178552,-0.373985337,0.373985337,-0.55389614
8.017780442,-8.017780442,44.55342541,-2.764865014,2.764865014,0.000590325
-1.467773734,1.467773734,43.59906015,-9.858985141,9.858985141,2.962953808
-1.280671553,1.280671553,45.35370085,-2.031337707,2.031337707,0.992198951
8.208249512,-8.208249512,44.21949938,-5.409167613,5.409167613,-0.643785814
-1.574906222,1.574906222,44.7409067,-2.389639835,2.389639835,-13.4988956
-1.060942534,1.060942534,44.97410921,-6.576617207,6.576617207,0.05158034
-0.909279336,0.909279336,44.51098218,-2.635330182,2.635330182,-13.67375478
-0.657943591,0.657943591,45.45324136,-2.470471036,2.470471036,3.969538895
-5.736617032,5.736617032,44.85702518,-1.810780631,1.810780631,0.649174758
7.229187316,-7.229187316,44.69536427,-3.058773262,3.058773262,-0.836916233
-1.232543181,1.232543181,45.19646,-1.498321322,1.498321322,2.592212217
-1.113906129,1.113906129,45.41420072,-2.674695794,2.674695794,4.88326447
-7.990668225,7.990668225,44.37179901,-4.780737155,4.780737155,-1.947420282
1.502453535,-1.502453535,45.49411491,-3.029697195,3.029697195,-0.633485387
-2.197984966,2.197984966,43.14755937,-2.157421288,2.157421288,-19.92475968
-1.006235152,1.006235152,45.52343533,-2.852087924,2.852087924,0.378112324
-0.528832096,0.528832096,45.4977605,-1.842453447,1.842453447,1.061894904
-11.99296883,11.99296883,43.51277654,-3.970556498,3.970556498,0.617240935
-12.43244612,12.43244612,43.49086932,-3.094511364,3.094511364,0.545943944
-11.25364425,11.25364425,42.99468356,0.987738239,-0.987738239,0.167344913
1.340702967,-1.340702967,45.77573647,-2.362130712,2.362130712,0.22254625
-4.446549974,4.446549974,45.05695453,-2.128998229,2.128998229,0.058309299
-0.977871956,0.977871956,44.70837122,-0.380623714,0.380623714,0.632137924
-1.252341882,1.252341882,44.98981354,-2.6527409,2.6527409,-11.77821136
8.152854203,-8.152854203,44.54585783,-1.973730786,1.973730786,-0.123769001
-0.940132718,0.940132718,44.84004012,-2.142691802,2.142691802,12.92536733
5.821840917,-5.821840917,45.03398423,-3.911377785,3.911377785,-0.010306896
-0.791848637,0.791848637,45.38758941,-2.234582905,2.234582905,6.100898129
-0.362441219,0.362441219,45.62333179,-1.466632515,1.466632515,0.094096021
0.296103824,-0.296103824,45.62288675,-2.281784243,2.281784243,0.174526724
1.846462815,-1.846462815,45.60150769,-2.557210519,2.557210519,-0.101299699
11.7474704,-11.7474704,43.25444673,-1.654512864,1.654512864,0.787089676
-1.399000893,1.399000893,44.10484107,-7.813463916,7.813463916,-0.369981113
-3.799707545,3.799707545,43.13910344,2.820637438,-2.820637438,0.798809483
-1.23944893,1.23944893,45.34772627,-2.006002326,2.006002326,-7.493473523
-0.809017474,0.809017474,45.06213614,-2.26356497,2.26356497,10.73033532
-0.369504612,0.369504612,45.50802217,-1.405444934,1.405444934,0.087353106
-3.213927693,3.213927693,43.80278375,-1.729657744,1.729657744,-17.11514116
-3.101267593,3.101267593,44.15389832,0.006952901,-0.006952901,1.877302001
-0.600317227,0.600317227,45.67308833,-2.036480872,2.036480872,2.096133067
-6.263293093,6.263293093,44.96811714,-1.585741934,1.585741934,-0.658721574
8.264403941,-8.264403941,44.40565022,-3.261012986,3.261012986,0.266329449
-0.957723537,0.957723537,44.10776908,-8.422847005,8.422847005,0.056933135
-10.84911914,10.84911914,43.91740191,-2.899905894,2.899905894,0.482377112
-7.505947822,7.505947822,44.62412211,-1.855590065,1.855590065,-0.275223604
-0.712342369,0.712342369,45.07521126,-0.946490718,0.946490718,-0.548129857
0.205862683,-0.205862683,45.7754245,-2.157200134,2.157200134,-0.036607403
-1.116556689,1.116556689,45.54591427,-2.972259038,2.972259038,1.165271703
1.81645062,-1.81645062,45.59752542,-3.30151919,3.30151919,-0.258433528
-2.540957716,2.540957716,45.40019747,-1.703702708,1.703702708,1.834451074
-9.393144442,9.393144442,43.8389801,-0.22285468,0.22285468,-0.967247214
-0.665034272,0.665034272,45.52925019,-3.087075192,3.087075192,0.598217128
-2.872766987,2.872766987,43.35017356,-1.769286217,1.769286217,-19.74779614
4.088389249,-4.088389249,45.30314155,-3.016435903,3.016435903,1.570727898
9.363337443,-9.363337443,44.24772597,-1.223209691,1.223209691,0.253538979
-0.765469148,0.765469148,45.15962094,-2.113417294,2.113417294,9.542873424
-8.798421887,8.798421887,44.26442316,-3.659269887,3.659269887,-2.566601234
-0.413471704,0.413471704,45.60592231,-3.022202842,3.022202842,1.273321842
-0.5816278,0.5816278,45.54359472,-1.873212282,1.873212282,-1.336311186
-1.916769898,1.916769898,43.50745423,-9.668380462,9.668380462,2.833134622
11.31478078,-11.31478078,43.82939868,-3.078077813,3.078077813,-1.920363042
-0.617744674,0.617744674,45.50615191,-2.570474512,2.570474512,0.894825727
-4.131227123,4.131227123,45.3091616,-3.049831106,3.049831106,-0.047990679
-0.104626069,0.104626069,45.56550998,-3.090187576,3.090187576,0.605948943
10.87984277,-10.87984277,42.43103883,2.276653508,-2.276653508,1.79804043
-1.989364361,1.989364361,44.80549167,-1.298049378,1.298049378,1.561291334
-0.807972688,0.807972688,43.21335012,-10.67280111,10.67280111,-0.008182089
9.579203865,-9.579203865,44.12545751,-3.070768065,3.070768065,-0.088836699
10.52610273,-10.52610273,42.69258846,1.187263853,-1.187263853,0.390767125
-0.566537562,0.566537562,45.51753048,-4.800694844,4.800694844,-0.495268754
-1.903977195,1.903977195,45.56732405,-3.140248122,3.140248122,0.244224851
-2.451738922,2.451738922,45.49691171,-3.291285995,3.291285995,-0.111139435
0.723670849,-0.723670849,45.26771105,-5.345331044,5.345331044,1.385182042
-0.561552461,0.561552461,44.7645843,-0.116311578,0.116311578,1.56055147
-0.998305112,0.998305112,45.26347882,-2.447190949,2.447190949,7.949936326
-0.410072434,0.410072434,45.53295354,-2.579610729,2.579610729,-1.763465356
0.059118337,-0.059118337,45.61689711,-4.183664129,4.183664129,0.290362411
-1.932392512,1.932392512,44.58983799,-7.425643872,7.425643872,1.980993138
0.779731123,-0.779731123,45.54123113,-1.688987338,1.688987338,0.914554734
-0.267568207,0.267568207,45.56308904,-4.377645609,4.377645609,0.19461308
11.23485851,-11.23485851,43.61998989,-1.562660303,1.562660303,-0.170262064
-7.882000368,7.882000368,44.54298122,-3.133486,3.133486,0.315833095
-1.632879166,1.632879166,45.63268143,-1.70055372,1.70055372,-0.095786674
-1.96077448,1.96077448,44.96128659,-1.944907577,1.944907577,-10.81563718
-0.728100057,0.728100057,44.48259101,-2.262933343,2.262933343,-15.47826008
-0.366407431,0.366407431,45.75503209,-1.5143083,1.5143083,0.402820149
11.45398999,-11.45398999,43.3095413,-3.091747587,3.091747587,0.59151312
-0.356470796,0.356470796,45.66121931,-1.791788857,1.791788857,0.094513032
1.963181064,-1.963181064,45.59661754,-3.299923395,3.299923395,0.434983684
1.288521387,-1.288521387,45.65626163,-3.068473128,3.068473128,0.390588928
-0.605591146,0.605591146,45.58808248,-4.250727381,4.250727381,-0.32677839
12.39649148,-12.39649148,42.86878868,-3.285659765,3.285659765,-0.163766329
-0.349781107,0.349781107,45.6428644,-1.847425948,1.847425948,0.095729982
-3.127904577,3.127904577,43.40247025,-1.797960067,1.797960067,-19.02246743
-6.836726107,6.836726107,44.4397263,-2.076325572,2.076325572,2.727182132
-8.364379135,8.364379135,44.60355314,-2.371002964,2.371002964,-0.472663913
-1.737606361,1.737606361,44.40136667,-2.227332258,2.227332258,-15.25472161
-0.334063258,0.334063258,45.62768094,-1.636127073,1.636127073,0.131876369
-4.339614099,4.339614099,45.4164768,-2.141156134,2.141156134,0.238735257
-10.54193054,10.54193054,43.89155036,-3.386241714,3.386241714,1.448236449
6.389306439,-6.389306439,44.72707087,-2.147275723,2.147275723,-1.123558886
-0.271714902,0.271714902,45.52758876,-4.2737816,4.2737816,0.190446012
-7.32037047,7.32037047,44.51684573,-4.968728661,4.968728661,-1.877463692
8.3279272,-8.3279272,43.90229469,0.36159449,-0.36159449,1.284648809
-12.23005326,12.23005326,43.39146284,-4.216589279,4.216589279,0.309481439
-0.813931078,0.813931078,44.62582747,-2.539696128,2.539696128,14.79181424
-10.25293403,10.25293403,43.96902598,-1.593207902,1.593207902,0.124023911
14.3680998,-14.3680998,41.91400679,-2.281636356,2.281636356,0.364121782
-0.358674785,0.358674785,45.63969072,-1.462711382,1.462711382,0.096521399
-10.05071855,10.05071855,43.93783577,-4.105980086,4.105980086,1.302384086
-12.09471857,12.09471857,43.27647424,-3.754953903,3.754953903,-0.091647473
-0.3435655,0.3435655,45.67477115,-2.603491992,2.603491992,0.165621886
-1.546006283,1.546006283,44.80202152,-2.533028054,2.533028054,13.1742431
-10.0236014,10.0236014,43.44006847,-6.002494827,6.002494827,-2.937896181
10.02578646,-10.02578646,43.91995826,-4.364937368,4.364937368,-0.73338449
-14.00933389,14.00933389,42.88906663,-3.477720813,3.477720813,0.93164784
6.6414181,-6.6414181,44.98128525,-1.107134757,1.107134757,1.793785105
6.087403195,-6.087403195,45.01911924,-2.231617869,2.231617869,0.894802179
6.942626859,-6.942626859,44.55781417,-1.663952234,1.663952234,-0.710779781
-0.35478375,0.35478375,45.6573836,-1.587375956,1.587375956,0.106164806
3.740156391,-3.740156391,45.3855522,-3.817674362,3.817674362,0.138887323
-0.480117283,0.480117283,45.69860061,-3.382210666,3.382210666,-0.031706504
-0.355328429,0.355328429,45.65585557,-1.988848446,1.988848446,0.196501305
3.435138188,-3.435138188,45.32916032,-2.180689194,2.180689194,-0.052190082
-0.080944167,0.080944167,45.26708552,-2.584698347,2.584698347,9.622561096
-4.813299963,4.813299963,45.13040792,-3.966517166,3.966517166,-1.535232569
-0.628490076,0.628490076,45.70757893,-3.10511444,3.10511444,0.4088264
13.45501766,-13.45501766,42.46113054,-2.469949899,2.469949899,0.245956327
-1.093016599,1.093016599,45.2427262,-4.737040274,4.737040274,1.633563841
-0.725676601,0.725676601,45.54820038,-2.171144724,2.171144724,0.727554419
-11.64250294,11.64250294,43.54252967,-3.273684079,3.273684079,0.234368707
11.63825139,-11.63825139,43.54350009,-2.327528732,2.327528732,-0.858203882
-3.034021404,3.034021404,43.37703587,2.866238916,-2.866238916,0.60098266
-0.370371412,0.370371412,45.26532017,-2.341891175,2.341891175,0.657889673
-6.131133896,6.131133896,44.89646106,-4.004684235,4.004684235,-1.942715553
11.10618828,-11.10618828,43.81263715,-2.8224057,2.8224057,-1.751315375
4.410979569,-4.410979569,44.99250592,-1.164253374,1.164253374,-0.72478495
-7.48833344,7.48833344,44.84098866,-3.139801287,3.139801287,-1.455697523
-11.4819893,11.4819893,43.72590282,-3.124855895,3.124855895,0.536796853
7.647940047,-7.647940047,44.39832777,-4.558839499,4.558839499,1.1855492
-7.429192858,7.429192858,44.87771972,-3.216526226,3.216526226,-1.430317169
11.15360239,-11.15360239,43.78849194,-2.665085752,2.665085752,-1.512064949
4.012973513,-4.012973513,45.29473041,-1.781029971,1.781029971,0.192379605
-0.044373082,0.044373082,45.67697515,-1.632207763,1.632207763,0.02265579
1.612361432,-1.612361432,45.54988507,-2.665955324,2.665955324,0.429222366
-5.195119684,5.195119684,45.06033469,-1.250898033,1.250898033,0.677338584
-8.954569823,8.954569823,44.56652904,-2.619230382,2.619230382,0.847843326
-0.623908446,0.623908446,44.91467115,-1.227536648,1.227536648,0.910919779
-0.697088586,0.697088586,45.69509028,-2.694419955,2.694419955,1.57891729
-0.5799537,0.5799537,45.43983387,-3.116250534,3.116250534,0.042094724
5.416765906,-5.416765906,45.21514108,-3.501378647,3.501378647,0.090692785
-0.772927761,0.772927761,45.45554981,-3.58659758,3.58659758,0.548940024
-0.719033377,0.719033377,44.97852081,-2.972386719,2.972386719,-10.04702367
-1.627509695,1.627509695,44.51466968,-1.975587556,1.975587556,-12.84703693
-6.440254864,6.440254864,45.00824958,-2.480840297,2.480840297,-0.399846565
-10.21342774,10.21342774,43.21657782,0.101688812,-0.101688812,2.55726665
-2.198138368,2.198138368,44.27184213,-2.303450415,2.303450415,-15.87875683
0.21915894,-0.21915894,45.36146846,-4.53812659,4.53812659,2.648497213
-2.628787066,2.628787066,44.96908367,-1.906430137,1.906430137,1.593802151
-0.984510036,0.984510036,45.51377733,-2.481769527,2.481769527,1.032927732
-15.51968461,15.51968461,41.9276412,-3.290111155,3.290111155,0.055258356
-12.21148198,12.21148198,43.43125981,-4.060596691,4.060596691,0.350073721
-0.226276463,0.226276463,45.70074915,-3.398571501,3.398571501,0.545854287
4.302520295,-4.302520295,45.42253468,-2.582171607,2.582171607,-0.060562386
-2.294225717,2.294225717,44.20930211,-2.074516958,2.074516958,-16.38186432
-2.087727961,2.087727961,44.52543413,0.1270139,-0.1270139,1.097094671
4.615410441,-4.615410441,45.08742266,-1.375807519,1.375807519,0.340415781
-1.990339398,1.990339398,45.03092277,-5.686283567,5.686283567,2.309461103
-1.739741277,1.739741277,44.09334682,1.935493331,-1.935493331,2.354348241
-0.784094867,0.784094867,45.27413057,-1.569452864,1.569452864,0.740781509
-11.41114908,11.41114908,42.92459861,-6.242345472,6.242345472,-2.105713046
-13.19409502,13.19409502,43.19294016,-3.99572281,3.99572281,1.027535627
4.104556488,-4.104556488,44.90106288,-0.946733216,0.946733216,-0.735838667
-2.010375508,2.010375508,45.58584607,-3.044996245,3.044996245,-0.735649821
-1.96267875,1.96267875,45.4536143,-2.833590974,2.833590974,-0.042506986
-1.702033494,1.702033494,44.7553675,-2.410674243,2.410674243,-14.05357965
-2.643589519,2.643589519,43.32602902,-1.902291111,1.902291111,-19.72030855
10.23570959,-10.23570959,43.82333378,-4.721705203,4.721705203,-0.76683153
2.859865093,-2.859865093,45.44406477,-2.208875432,2.208875432,0.524736237
-0.61899705,0.61899705,45.30753209,-2.12028067,2.12028067,0.898740352
-6.206341082,6.206341082,44.82693135,-1.417308643,1.417308643,-0.031836484
-7.964732679,7.964732679,44.6343569,-1.098761302,1.098761302,-0.339677169
-2.936402882,2.936402882,44.25016128,-0.280134872,0.280134872,1.748873927
-0.338170623,0.338170623,45.67343378,-2.587409785,2.587409785,0.162923033
4.161469132,-4.161469132,45.33363236,-2.280526344,2.280526344,-0.476589573
-5.783446737,5.783446737,45.09316121,-3.491079593,3.491079593,-1.91150028
-10.22768055,10.22768055,43.21065853,0.044573663,-0.044573663,2.595376343
-2.606623256,2.606623256,43.97632503,0.995596725,-0.995596725,3.01888328
8.846143233,-8.846143233,44.44091714,-2.358875087,2.358875087,0.383713946
-0.795342974,0.795342974,45.46745577,-2.28388951,2.28388951,-4.788842853
-0.069279696,0.069279696,45.7161213,-1.670893419,1.670893419,0.047122996
-0.100712837,0.100712837,45.36433467,-1.942914995,1.942914995,7.652717727
5.956744799,-5.956744799,44.78209901,-1.401830381,1.401830381,-0.350805436
-4.448452147,4.448452147,45.17828589,-2.344759393,2.344759393,-0.059299874
13.78050241,-13.78050241,42.71318684,-1.357232089,1.357232089,1.423572034
6.511145613,-6.511145613,44.36512047,-1.283977297,1.283977297,0.447004321
6.402517615,-6.402517615,44.79828801,-3.86692697,3.86692697,-0.395317808
-2.656669827,2.656669827,43.93647869,-2.059439347,2.059439347,-16.67718401
-11.04454332,11.04454332,42.79106338,-5.722399908,5.722399908,-4.403239838
-0.810261802,0.810261802,45.49886046,-3.725240428,3.725240428,0.423787585
